bib,name,status,category,sex,country,Hell-Bourg,Merles,Sen. Scout,Aurère,Deux Bras,Dos d'Ane,Ratinaud,Possession,Chaloupe,Colorado,La Vigie,St Denis
4271,Mickael SEIZE,FINISHER,SE H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:19:58.000+04:00,2025-10-17T04:50:03.000+04:00,2025-10-17T06:31:07.000+04:00,2025-10-17T07:50:40.000+04:00,2025-10-17T09:47:53.000+04:00,2025-10-17T10:18:24.000+04:00,2025-10-17T12:49:04.000+04:00,2025-10-17T14:32:22.000+04:00,2025-10-17T17:05:46.000+04:00,2025-10-17T18:02:19.000+04:00,2025-10-17T18:45:25.000+04:00
4461,Stéphane NOURRY,FINISHER,M0 H,MALE,FR,2025-10-17T00:59:59.000+04:00,2025-10-17T04:21:07.000+04:00,2025-10-17T05:01:42.000+04:00,2025-10-17T06:46:36.000+04:00,2025-10-17T08:11:10.000+04:00,2025-10-17T10:09:56.000+04:00,2025-10-17T10:44:05.000+04:00,2025-10-17T12:50:58.000+04:00,2025-10-17T14:50:25.000+04:00,2025-10-17T17:16:55.000+04:00,2025-10-17T18:04:37.000+04:00,2025-10-17T18:45:29.000+04:00
3537,Barnabé HOUEN-FARCY,FINISHER,SE H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:23:01.000+04:00,2025-10-17T04:47:38.000+04:00,2025-10-17T06:26:55.000+04:00,2025-10-17T07:36:46.000+04:00,2025-10-17T09:20:12.000+04:00,2025-10-17T10:08:55.000+04:00,2025-10-17T12:15:26.000+04:00,2025-10-17T14:32:35.000+04:00,2025-10-17T17:14:21.000+04:00,2025-10-17T18:08:36.000+04:00,2025-10-17T18:45:38.000+04:00
3916,Pierre BERNARD,FINISHER,SE H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:35:12.000+04:00,2025-10-17T05:16:21.000+04:00,2025-10-17T06:56:53.000+04:00,2025-10-17T08:14:26.000+04:00,2025-10-17T10:03:20.000+04:00,2025-10-17T10:36:10.000+04:00,2025-10-17T13:02:15.000+04:00,2025-10-17T14:41:54.000+04:00,2025-10-17T17:30:17.000+04:00,2025-10-17T18:10:31.000+04:00,2025-10-17T18:45:46.000+04:00
4108,Camille FORESTIER,FINISHER,SE F,FEMALE,FR,2025-10-17T00:59:59.000+04:00,2025-10-17T04:06:41.000+04:00,2025-10-17T04:34:26.000+04:00,2025-10-17T06:11:16.000+04:00,2025-10-17T07:21:58.000+04:00,2025-10-17T09:00:16.000+04:00,2025-10-17T09:30:41.000+04:00,2025-10-17T11:55:15.000+04:00,2025-10-17T14:29:36.000+04:00,2025-10-17T16:40:22.000+04:00,2025-10-17T17:40:23.000+04:00,2025-10-17T18:45:52.000+04:00
4463,Bertrand ECORMIER,FINISHER,M3 H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:11:46.000+04:00,2025-10-17T04:35:41.000+04:00,2025-10-17T06:27:08.000+04:00,2025-10-17T08:00:04.000+04:00,2025-10-17T10:02:31.000+04:00,2025-10-17T10:38:05.000+04:00,2025-10-17T12:38:57.000+04:00,2025-10-17T15:05:52.000+04:00,2025-10-17T17:27:50.000+04:00,2025-10-17T18:12:11.000+04:00,2025-10-17T18:45:59.000+04:00
3383,John IMBAULT,FINISHER,M1 H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T05:13:28.000+04:00,2025-10-17T05:40:52.000+04:00,2025-10-17T07:35:29.000+04:00,2025-10-17T08:55:32.000+04:00,2025-10-17T11:09:49.000+04:00,2025-10-17T11:42:12.000+04:00,2025-10-17T13:35:09.000+04:00,2025-10-17T15:16:28.000+04:00,2025-10-17T17:38:51.000+04:00,2025-10-17T18:14:50.000+04:00,2025-10-17T18:46:17.000+04:00
4336,Herve VALANTIN,FINISHER,M4 H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:36:32.000+04:00,2025-10-17T05:07:49.000+04:00,2025-10-17T06:52:32.000+04:00,2025-10-17T08:16:33.000+04:00,2025-10-17T10:15:02.000+04:00,2025-10-17T10:53:09.000+04:00,2025-10-17T13:11:57.000+04:00,2025-10-17T14:59:35.000+04:00,2025-10-17T17:26:12.000+04:00,2025-10-17T18:09:04.000+04:00,2025-10-17T18:46:18.000+04:00
3869,Félix CHAGNAUD,FINISHER,SE H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:10:34.000+04:00,2025-10-17T04:42:32.000+04:00,2025-10-17T06:25:34.000+04:00,2025-10-17T07:53:17.000+04:00,2025-10-17T09:43:10.000+04:00,2025-10-17T10:50:47.000+04:00,2025-10-17T13:21:55.000+04:00,2025-10-17T14:58:13.000+04:00,2025-10-17T17:27:33.000+04:00,2025-10-17T18:09:09.000+04:00,2025-10-17T18:46:19.000+04:00
3768,Mickaël GAY,FINISHER,SE H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:28:02.000+04:00,2025-10-17T04:56:32.000+04:00,2025-10-17T06:41:07.000+04:00,2025-10-17T07:53:22.000+04:00,2025-10-17T09:41:19.000+04:00,2025-10-17T10:19:53.000+04:00,2025-10-17T12:37:54.000+04:00,2025-10-17T14:43:39.000+04:00,2025-10-17T17:08:58.000+04:00,2025-10-17T17:59:04.000+04:00,2025-10-17T18:46:22.000+04:00
3958,Kevin LE TOUX,FINISHER,M1 H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:28:01.000+04:00,2025-10-17T04:56:01.000+04:00,2025-10-17T06:38:55.000+04:00,2025-10-17T07:53:02.000+04:00,2025-10-17T09:45:44.000+04:00,2025-10-17T10:19:41.000+04:00,2025-10-17T12:37:07.000+04:00,2025-10-17T14:42:59.000+04:00,2025-10-17T17:00:02.000+04:00,2025-10-17T17:56:16.000+04:00,2025-10-17T18:46:22.000+04:00
4218,Rémi RONDEAU,FINISHER,SE H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:53:33.000+04:00,2025-10-17T05:27:29.000+04:00,2025-10-17T07:11:16.000+04:00,2025-10-17T08:26:19.000+04:00,2025-10-17T10:31:26.000+04:00,2025-10-17T11:04:29.000+04:00,2025-10-17T13:11:00.000+04:00,2025-10-17T15:06:56.000+04:00,2025-10-17T17:26:03.000+04:00,2025-10-17T18:06:39.000+04:00,2025-10-17T18:46:24.000+04:00
4353,Marc POSER,FINISHER,SE H,MALE,FR,2025-10-17T00:59:59.000+04:00,2025-10-17T04:02:50.000+04:00,2025-10-17T04:38:36.000+04:00,2025-10-17T06:46:20.000+04:00,2025-10-17T08:15:13.000+04:00,2025-10-17T10:27:17.000+04:00,2025-10-17T11:03:59.000+04:00,2025-10-17T13:42:21.000+04:00,2025-10-17T15:28:40.000+04:00,2025-10-17T17:37:24.000+04:00,2025-10-17T18:14:52.000+04:00,2025-10-17T18:46:54.000+04:00
3774,Antony VIENNE,FINISHER,SE H,MALE,FR,2025-10-17T00:59:59.000+04:00,2025-10-17T03:57:40.000+04:00,2025-10-17T04:29:28.000+04:00,2025-10-17T06:19:34.000+04:00,2025-10-17T07:42:59.000+04:00,2025-10-17T09:39:17.000+04:00,2025-10-17T10:15:09.000+04:00,2025-10-17T12:27:37.000+04:00,2025-10-17T15:04:01.000+04:00,2025-10-17T17:28:47.000+04:00,2025-10-17T18:13:58.000+04:00,2025-10-17T18:47:33.000+04:00
4388,Stéphane GOURSALO,FINISHER,M1 H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:28:19.000+04:00,2025-10-17T04:55:36.000+04:00,2025-10-17T06:43:50.000+04:00,2025-10-17T07:56:06.000+04:00,2025-10-17T09:53:34.000+04:00,2025-10-17T10:23:26.000+04:00,2025-10-17T13:22:49.000+04:00,2025-10-17T15:11:13.000+04:00,2025-10-17T17:34:20.000+04:00,2025-10-17T18:09:54.000+04:00,2025-10-17T18:47:58.000+04:00
3517,Damien EVEN,FINISHER,M1 H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:35:07.000+04:00,2025-10-17T05:12:00.000+04:00,2025-10-17T06:54:59.000+04:00,2025-10-17T08:13:21.000+04:00,2025-10-17T10:08:26.000+04:00,2025-10-17T10:41:26.000+04:00,2025-10-17T12:44:51.000+04:00,2025-10-17T14:57:50.000+04:00,2025-10-17T17:33:27.000+04:00,2025-10-17T18:10:04.000+04:00,2025-10-17T18:48:01.000+04:00
3390,Aurélien HOAREAU,FINISHER,M0 H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:46:30.000+04:00,2025-10-17T05:17:55.000+04:00,2025-10-17T06:52:18.000+04:00,2025-10-17T08:01:47.000+04:00,2025-10-17T10:06:08.000+04:00,2025-10-17T10:49:28.000+04:00,2025-10-17T12:51:55.000+04:00,2025-10-17T14:53:13.000+04:00,2025-10-17T17:24:43.000+04:00,2025-10-17T18:12:15.000+04:00,2025-10-17T18:48:17.000+04:00
3736,Maxime GOYER,FINISHER,SE H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T03:49:44.000+04:00,2025-10-17T04:13:43.000+04:00,2025-10-17T05:40:33.000+04:00,2025-10-17T06:49:32.000+04:00,2025-10-17T08:38:17.000+04:00,2025-10-17T09:20:22.000+04:00,2025-10-17T11:39:37.000+04:00,2025-10-17T14:08:18.000+04:00,2025-10-17T17:03:28.000+04:00,2025-10-17T18:03:36.000+04:00,2025-10-17T18:48:41.000+04:00
3864,Pauline PEROTIN,FINISHER,M0 F,FEMALE,FR,2025-10-17T00:59:59.000+04:00,2025-10-17T04:11:46.000+04:00,2025-10-17T04:38:31.000+04:00,2025-10-17T06:31:49.000+04:00,2025-10-17T07:47:31.000+04:00,2025-10-17T09:37:14.000+04:00,2025-10-17T10:10:37.000+04:00,2025-10-17T12:32:00.000+04:00,2025-10-17T14:34:17.000+04:00,2025-10-17T17:06:24.000+04:00,2025-10-17T17:51:51.000+04:00,2025-10-17T18:49:55.000+04:00
3852,Frederic FUNG,FINISHER,M4 H,MALE,FR,2025-10-17T00:59:59.000+04:00,2025-10-17T04:11:24.000+04:00,2025-10-17T04:45:27.000+04:00,2025-10-17T06:42:19.000+04:00,2025-10-17T08:06:19.000+04:00,2025-10-17T10:08:53.000+04:00,2025-10-17T10:49:57.000+04:00,2025-10-17T12:41:44.000+04:00,2025-10-17T14:40:39.000+04:00,2025-10-17T17:26:53.000+04:00,2025-10-17T18:15:28.000+04:00,2025-10-17T18:50:51.000+04:00
4206,Salomé DROPSY,FINISHER,SE F,FEMALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:53:24.000+04:00,2025-10-17T05:26:49.000+04:00,2025-10-17T07:19:29.000+04:00,2025-10-17T08:42:39.000+04:00,2025-10-17T10:44:30.000+04:00,2025-10-17T11:19:03.000+04:00,2025-10-17T13:41:31.000+04:00,2025-10-17T15:21:35.000+04:00,2025-10-17T17:35:12.000+04:00,2025-10-17T18:14:58.000+04:00,2025-10-17T18:50:53.000+04:00
3664,Manuel NESTORINE,FINISHER,M4 H,MALE,FR,2025-10-17T00:59:59.000+04:00,2025-10-17T04:23:04.000+04:00,2025-10-17T04:57:45.000+04:00,2025-10-17T06:46:52.000+04:00,2025-10-17T08:09:04.000+04:00,2025-10-17T10:15:54.000+04:00,2025-10-17T10:47:27.000+04:00,2025-10-17T13:04:35.000+04:00,2025-10-17T15:15:07.000+04:00,2025-10-17T17:37:06.000+04:00,2025-10-17T18:17:00.000+04:00,2025-10-17T18:50:56.000+04:00
3764,Mickael LELAIS,FINISHER,M0 H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:29:04.000+04:00,2025-10-17T04:57:58.000+04:00,2025-10-17T06:43:55.000+04:00,2025-10-17T08:01:37.000+04:00,2025-10-17T10:13:17.000+04:00,2025-10-17T10:49:44.000+04:00,2025-10-17T13:07:58.000+04:00,2025-10-17T14:59:01.000+04:00,2025-10-17T17:22:47.000+04:00,2025-10-17T18:10:28.000+04:00,2025-10-17T18:52:16.000+04:00
3278,Johan CLAPIER,FINISHER,M0 H,MALE,FR,2025-10-17T00:59:59.000+04:00,2025-10-17T04:07:02.000+04:00,2025-10-17T04:37:34.000+04:00,2025-10-17T06:27:24.000+04:00,2025-10-17T07:44:24.000+04:00,2025-10-17T09:45:38.000+04:00,2025-10-17T10:19:17.000+04:00,2025-10-17T12:21:10.000+04:00,2025-10-17T14:44:31.000+04:00,2025-10-17T17:16:42.000+04:00,2025-10-17T18:13:31.000+04:00,2025-10-17T18:52:18.000+04:00
3561,Genevieve COISSER,FINISHER,M0 F,FEMALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:20:03.000+04:00,2025-10-17T04:47:48.000+04:00,2025-10-17T06:32:25.000+04:00,2025-10-17T07:47:27.000+04:00,2025-10-17T09:38:19.000+04:00,2025-10-17T10:10:46.000+04:00,2025-10-17T12:07:21.000+04:00,2025-10-17T14:47:34.000+04:00,2025-10-17T17:17:52.000+04:00,2025-10-17T18:07:36.000+04:00,2025-10-17T18:52:27.000+04:00
3231,Mickael DELAMILLIEURE,FINISHER,M1 H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:15:20.000+04:00,2025-10-17T04:46:46.000+04:00,2025-10-17T06:27:00.000+04:00,2025-10-17T07:51:01.000+04:00,2025-10-17T09:39:33.000+04:00,2025-10-17T10:16:49.000+04:00,2025-10-17T12:37:22.000+04:00,2025-10-17T14:54:43.000+04:00,2025-10-17T17:24:39.000+04:00,2025-10-17T18:09:50.000+04:00,2025-10-17T18:53:03.000+04:00
3355,Cedric PATCHE,FINISHER,M0 H,MALE,RE,2025-10-17T00:59:59.000+04:00,2025-10-17T04:15:29.000+04:00,2025-10-17T04:51:34.000+04:00,2025-10-17T06:46:56.000+04:00,2025-10-17T08:05:24.000+04:00,2025-10-17T09:57:10.000+04:00,2025-10-17T10:32:41.000+04:00,2025-10-17T12:37:12.000+04:00,2025-10-17T14:50:55.000+04:00,2025-10-17T17:24:16.000+04:00,2025-10-17T18:13:25.000+04:00,2025-10-17T18:53:36.000+04:00
4028,Stéphane VIRGINIE,FINISHER,M0 H,MALE,FR,2025-10-17T00:59:59.000+04:00,2025-10-17T04:15:31.000+04:00,2025-10-17T04:51:26.000+04:00,2025-10-17T06:46:59.000+04:00,2025-10-17T08:05:26.000+04:00,2025-10-17T09:57:17.000+04:00,2025-10-17T10:32:42.000+04:00,2025-10-17T12:37:10.000+04:00,2025-10-17T14:50:59.000+04:00,2025-10-17T17:24:13.000+04:00,2025-10-17T18:13:28.000+04:00,2025-10-17T18:53:37.000+04:00
4022,Jeremie BERGON,FINISHER,M0 H,MALE,RE,2025-10-17T01:09:59.000+04:00,2025-10-17T04:27:12.000+04:00,2025-10-17T04:56:14.000+04:00,2025-10-17T06:40:10.000+04:00,2025-10-17T07:55:37.000+04:00,2025-10-17T09:52:09.000+04:00,2025-10-17T10:30:49.000+04:00,2025-10-17T12:38:32.000+04:00,2025-10-17T15:02:35.000+04:00,2025-10-17T17:26:41.000+04:00,2025-10-17T18:10:43.000+04:00,2025-10-17T18:54:18.000+04:00
3331,Dorian POIX,FINISHER,SE H,MALE,FR,2025-10-17T00:59:59.000+04:00,2025-10-17T03:23:37.000+04:00,2025-10-17T03:56:49.000+04:00,2025-10-17T05:27:23.000+04:00,2025-10-17T06:35:21.000+04:00,2025-10-17T08:20:38.000+04:00,2025-10-17T08:51:11.000+04:00,2025-10-17T10:48:39.000+04:00,2025-10-17T14:08:58.000+04:00,2025-10-17T16:55:16.000+04:00,2025-10-17T18:05:28.000+04:00,2025-10-17T18:54:30.000+04:00
4221,Théo GUEFFIER,FINISHER,SE H,MALE,FR,2025-10-17T00:59:59.000+04:00,2025-10-17T04:02:38.000+04:00,2025-10-17T04:37:53.000+04:00,2025-10-17T06:24:53.000+04:00,2025-10-17T07:43:01.000+04:00,2025-10-17T09:38:25.000+04:00,2025-10-17T10:10:11.000+04:00,2025-10-17T12:22:00.000+04:00,2025-10-17T14:34:04.000+04:00,2025-10-17T17:01:14.000+04:00,2025-10-17T18:09:59.000+04:00,2025-10-17T18:55:09.000+04:00
3617,Maïwenn MANGON,FINISHER,SE F,FEMALE,FR,2025-10-17T00:59:59.000+04:00,2025-10-17T04:21:46.000+04:00,2025-10-17T04:50:01.000+04:00,2025-10-17T06:40:19.000+04:00,2025-10-17T07:48:36.000+04:00,2025-10-17T09:44:55.000+04:00,2025-10-17T10:16:51.000+04:00,2025-10-17T13:04:59.000+04:00,2025-10-17T15:29:20.000+04:00,2025-10-17T17:40:12.000+04:00,2025-10-17T18:19:10.000+04:00,2025-10-17T18:55:10.000+04:00
3132,Sylvain CHAIGNEAU,FINISHER,M2 H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:54:37.000+04:00,2025-10-17T05:26:25.000+04:00,2025-10-17T07:27:39.000+04:00,2025-10-17T08:56:35.000+04:00,2025-10-17T10:55:22.000+04:00,2025-10-17T11:31:42.000+04:00,2025-10-17T13:39:37.000+04:00,2025-10-17T15:27:37.000+04:00,2025-10-17T17:39:16.000+04:00,2025-10-17T18:17:15.000+04:00,2025-10-17T18:55:14.000+04:00
3190,Laurent MANIKON,FINISHER,M0 H,MALE,RE,2025-10-17T00:59:59.000+04:00,2025-10-17T04:27:30.000+04:00,2025-10-17T05:01:41.000+04:00,2025-10-17T06:44:01.000+04:00,2025-10-17T08:00:30.000+04:00,2025-10-17T10:02:08.000+04:00,2025-10-17T10:34:47.000+04:00,2025-10-17T12:43:20.000+04:00,2025-10-17T15:13:44.000+04:00,2025-10-17T17:35:21.000+04:00,2025-10-17T18:20:38.000+04:00,2025-10-17T18:56:04.000+04:00
3884,Muriel LAURENZI,FINISHER,M2 F,FEMALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:43:04.000+04:00,2025-10-17T05:16:55.000+04:00,2025-10-17T07:11:33.000+04:00,2025-10-17T08:31:32.000+04:00,2025-10-17T10:28:19.000+04:00,2025-10-17T11:06:14.000+04:00,2025-10-17T13:11:45.000+04:00,2025-10-17T14:55:10.000+04:00,2025-10-17T17:25:26.000+04:00,2025-10-17T18:12:29.000+04:00,2025-10-17T18:56:16.000+04:00
3508,Gino GAUDENS,FINISHER,M3 H,MALE,FR,2025-10-17T00:59:59.000+04:00,2025-10-17T04:24:34.000+04:00,2025-10-17T05:03:54.000+04:00,2025-10-17T06:55:54.000+04:00,2025-10-17T08:22:53.000+04:00,2025-10-17T10:24:05.000+04:00,2025-10-17T11:01:21.000+04:00,2025-10-17T13:10:56.000+04:00,2025-10-17T15:06:02.000+04:00,2025-10-17T17:35:24.000+04:00,2025-10-17T18:18:53.000+04:00,2025-10-17T18:58:34.000+04:00
3202,Aymeric MASQUELIER,FINISHER,M1 H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:31:04.000+04:00,2025-10-17T05:02:46.000+04:00,2025-10-17T06:46:10.000+04:00,2025-10-17T08:18:17.000+04:00,2025-10-17T10:07:00.000+04:00,2025-10-17T10:36:42.000+04:00,2025-10-17T13:11:19.000+04:00,2025-10-17T14:53:33.000+04:00,2025-10-17T17:14:51.000+04:00,2025-10-17T18:16:55.000+04:00,2025-10-17T18:58:45.000+04:00
4374,Rodolphe BLANCHET,FINISHER,M1 H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:46:17.000+04:00,2025-10-17T05:09:23.000+04:00,2025-10-17T06:54:18.000+04:00,2025-10-17T08:12:46.000+04:00,2025-10-17T10:24:35.000+04:00,2025-10-17T11:00:28.000+04:00,2025-10-17T13:08:37.000+04:00,2025-10-17T15:10:26.000+04:00,2025-10-17T17:45:19.000+04:00,2025-10-17T18:25:37.000+04:00,2025-10-17T18:59:21.000+04:00
4067,Marine JORDERY,FINISHER,SE F,FEMALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T05:01:30.000+04:00,2025-10-17T05:32:01.000+04:00,2025-10-17T07:18:59.000+04:00,2025-10-17T08:30:44.000+04:00,2025-10-17T10:23:58.000+04:00,2025-10-17T11:15:14.000+04:00,2025-10-17T13:12:40.000+04:00,2025-10-17T15:18:35.000+04:00,2025-10-17T17:39:39.000+04:00,2025-10-17T18:21:59.000+04:00,2025-10-17T18:59:36.000+04:00
3178,Ethan ELNIVENT,FINISHER,ES H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T05:06:42.000+04:00,2025-10-17T05:38:01.000+04:00,2025-10-17T07:53:23.000+04:00,2025-10-17T09:35:57.000+04:00,2025-10-17T11:23:02.000+04:00,2025-10-17T11:54:33.000+04:00,2025-10-17T14:18:24.000+04:00,2025-10-17T15:52:51.000+04:00,2025-10-17T17:52:02.000+04:00,2025-10-17T18:26:32.000+04:00,2025-10-17T19:00:25.000+04:00
3599,Clara RATSIMIJERISON,FINISHER,SE F,FEMALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:30:12.000+04:00,2025-10-17T04:56:44.000+04:00,2025-10-17T06:56:22.000+04:00,2025-10-17T08:31:16.000+04:00,2025-10-17T10:26:58.000+04:00,2025-10-17T11:01:28.000+04:00,2025-10-17T13:12:12.000+04:00,2025-10-17T15:17:25.000+04:00,2025-10-17T17:39:44.000+04:00,2025-10-17T18:23:30.000+04:00,2025-10-17T19:00:33.000+04:00
4460,Erwan STACHOWIAK,FINISHER,SE H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:38:47.000+04:00,2025-10-17T05:09:49.000+04:00,2025-10-17T06:56:45.000+04:00,2025-10-17T08:21:51.000+04:00,2025-10-17T10:25:34.000+04:00,2025-10-17T11:00:30.000+04:00,2025-10-17T13:05:25.000+04:00,2025-10-17T14:57:48.000+04:00,2025-10-17T17:31:30.000+04:00,2025-10-17T18:17:51.000+04:00,2025-10-17T19:00:43.000+04:00
3500,Audrey BAULOT GASSET,FINISHER,SE F,FEMALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:28:26.000+04:00,2025-10-17T05:01:30.000+04:00,2025-10-17T06:44:03.000+04:00,2025-10-17T07:59:57.000+04:00,2025-10-17T09:57:36.000+04:00,2025-10-17T10:33:58.000+04:00,2025-10-17T13:10:00.000+04:00,2025-10-17T15:12:42.000+04:00,2025-10-17T17:29:40.000+04:00,2025-10-17T18:17:55.000+04:00,2025-10-17T19:00:44.000+04:00
4447,Lea MIANI,FINISHER,SE F,FEMALE,FR,2025-10-17T00:59:59.000+04:00,2025-10-17T04:20:26.000+04:00,2025-10-17T04:50:58.000+04:00,2025-10-17T06:40:42.000+04:00,2025-10-17T08:06:12.000+04:00,2025-10-17T10:12:37.000+04:00,2025-10-17T10:48:52.000+04:00,2025-10-17T13:35:28.000+04:00,2025-10-17T15:35:34.000+04:00,2025-10-17T17:43:32.000+04:00,2025-10-17T18:24:01.000+04:00,2025-10-17T19:01:05.000+04:00
4341,Tom VRANKEN,FINISHER,M0 H,MALE,NL,2025-10-17T01:09:59.000+04:00,2025-10-17T04:30:53.000+04:00,2025-10-17T05:00:09.000+04:00,2025-10-17T06:51:58.000+04:00,2025-10-17T08:26:05.000+04:00,2025-10-17T10:10:38.000+04:00,2025-10-17T10:47:48.000+04:00,2025-10-17T13:10:37.000+04:00,2025-10-17T15:22:50.000+04:00,2025-10-17T17:34:53.000+04:00,2025-10-17T18:22:56.000+04:00,2025-10-17T19:02:03.000+04:00
3412,Bruno DIJOUX,FINISHER,M2 H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:43:53.000+04:00,2025-10-17T05:17:25.000+04:00,2025-10-17T07:05:43.000+04:00,2025-10-17T08:24:47.000+04:00,2025-10-17T10:33:17.000+04:00,2025-10-17T11:04:31.000+04:00,2025-10-17T13:05:47.000+04:00,2025-10-17T15:09:01.000+04:00,2025-10-17T17:49:16.000+04:00,2025-10-17T18:26:38.000+04:00,2025-10-17T19:02:30.000+04:00
3071,Adrien DEBRUYNE,FINISHER,SE H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:43:00.000+04:00,2025-10-17T05:09:00.000+04:00,2025-10-17T06:58:09.000+04:00,2025-10-17T08:17:00.000+04:00,2025-10-17T10:28:43.000+04:00,2025-10-17T11:03:10.000+04:00,2025-10-17T13:03:23.000+04:00,2025-10-17T14:59:29.000+04:00,2025-10-17T17:31:15.000+04:00,2025-10-17T18:21:11.000+04:00,2025-10-17T19:02:58.000+04:00
3379,Christophe BORY,FINISHER,SE H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:37:33.000+04:00,2025-10-17T05:11:00.000+04:00,2025-10-17T06:53:37.000+04:00,2025-10-17T08:20:59.000+04:00,2025-10-17T10:42:15.000+04:00,2025-10-17T11:15:44.000+04:00,2025-10-17T12:58:10.000+04:00,2025-10-17T15:13:27.000+04:00,2025-10-17T17:47:41.000+04:00,2025-10-17T18:22:48.000+04:00,2025-10-17T19:03:07.000+04:00
4032,Clarisse DEVIGNE,FINISHER,SE F,FEMALE,FR,2025-10-17T00:59:59.000+04:00,2025-10-17T04:19:58.000+04:00,2025-10-17T04:50:37.000+04:00,2025-10-17T06:50:15.000+04:00,2025-10-17T08:10:33.000+04:00,2025-10-17T10:05:17.000+04:00,2025-10-17T10:42:07.000+04:00,2025-10-17T13:04:42.000+04:00,2025-10-17T14:50:56.000+04:00,2025-10-17T17:14:56.000+04:00,2025-10-17T18:11:25.000+04:00,2025-10-17T19:03:26.000+04:00
3670,Alice SAGHINI,FINISHER,SE F,FEMALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:25:02.000+04:00,2025-10-17T04:48:41.000+04:00,2025-10-17T06:30:04.000+04:00,2025-10-17T07:56:37.000+04:00,2025-10-17T09:41:41.000+04:00,2025-10-17T10:16:00.000+04:00,2025-10-17T13:30:53.000+04:00,2025-10-17T15:20:34.000+04:00,2025-10-17T17:59:23.000+04:00,2025-10-17T18:32:40.000+04:00,2025-10-17T19:04:29.000+04:00
3441,Mkadara IZIDDINE,FINISHER,M4 H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:29:46.000+04:00,2025-10-17T05:03:26.000+04:00,2025-10-17T06:56:36.000+04:00,2025-10-17T08:25:49.000+04:00,2025-10-17T10:23:57.000+04:00,2025-10-17T10:56:37.000+04:00,2025-10-17T13:04:11.000+04:00,2025-10-17T15:10:03.000+04:00,2025-10-17T17:39:55.000+04:00,2025-10-17T18:22:44.000+04:00,2025-10-17T19:04:32.000+04:00
3311,Aurélie CHESNEAU,FINISHER,SE F,FEMALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:38:02.000+04:00,2025-10-17T05:05:35.000+04:00,2025-10-17T06:57:57.000+04:00,2025-10-17T08:25:10.000+04:00,2025-10-17T10:18:37.000+04:00,2025-10-17T10:52:16.000+04:00,2025-10-17T12:53:09.000+04:00,2025-10-17T15:08:41.000+04:00,2025-10-17T17:35:01.000+04:00,2025-10-17T18:24:19.000+04:00,2025-10-17T19:04:49.000+04:00
3086,Baptiste SANNIER,FINISHER,SE H,MALE,FR,2025-10-17T00:59:59.000+04:00,2025-10-17T03:56:33.000+04:00,2025-10-17T04:29:01.000+04:00,2025-10-17T06:10:12.000+04:00,2025-10-17T07:52:16.000+04:00,2025-10-17T09:41:25.000+04:00,2025-10-17T10:14:41.000+04:00,2025-10-17T13:41:13.000+04:00,2025-10-17T15:32:19.000+04:00,2025-10-17T17:54:00.000+04:00,2025-10-17T18:32:50.000+04:00,2025-10-17T19:04:54.000+04:00
