bib,name,status,category,sex,country,Cilaos,Sentier T,Marla,Merles,Sen. Scout,Aurère,Pass Oussy,Ilet  Oran,Pit Orange,Ilet Savan,Ratinaud,Possession,Chaloupe,Colorado,St Denis
5801,Yannick GUILLOU,FINISHER,M5 H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T21:59:11.000+04:00,2024-10-19T00:10:41.000+04:00,2024-10-19T01:59:57.000+04:00,2024-10-19T02:29:08.000+04:00,2024-10-19T04:25:17.000+04:00,2024-10-19T05:30:57.000+04:00,2024-10-19T07:19:39.000+04:00,2024-10-19T10:16:08.000+04:00,2024-10-19T14:02:06.000+04:00,2024-10-19T16:41:15.000+04:00,2024-10-19T19:02:48.000+04:00,2024-10-19T21:08:26.000+04:00,2024-10-19T23:58:16.000+04:00,2024-10-20T01:33:05.000+04:00
5980,Jean-Fred GLAMPORT,FINISHER,M1 H,MALE,RE,2024-10-18T21:10:01.000+04:00,2024-10-18T21:52:25.000+04:00,2024-10-18T23:37:45.000+04:00,2024-10-19T01:20:13.000+04:00,2024-10-19T01:43:59.000+04:00,2024-10-19T03:47:39.000+04:00,2024-10-19T04:57:37.000+04:00,2024-10-19T06:58:29.000+04:00,2024-10-19T10:03:23.000+04:00,2024-10-19T12:54:10.000+04:00,2024-10-19T15:29:03.000+04:00,2024-10-19T19:06:53.000+04:00,2024-10-19T20:58:17.000+04:00,2024-10-20T00:29:44.000+04:00,2024-10-20T01:34:00.000+04:00
5585,Rodolphe PAYET,FINISHER,SE H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T21:54:22.000+04:00,2024-10-18T23:48:45.000+04:00,2024-10-19T01:39:07.000+04:00,2024-10-19T02:26:15.000+04:00,2024-10-19T04:26:48.000+04:00,2024-10-19T05:44:48.000+04:00,2024-10-19T07:41:57.000+04:00,2024-10-19T10:41:49.000+04:00,2024-10-19T14:15:27.000+04:00,2024-10-19T16:41:26.000+04:00,2024-10-19T18:50:36.000+04:00,2024-10-19T21:05:50.000+04:00,2024-10-19T23:59:06.000+04:00,2024-10-20T01:34:46.000+04:00
5972,Charlène TECHER,FINISHER,SE F,FEMALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:00:56.000+04:00,2024-10-19T00:11:20.000+04:00,2024-10-19T01:58:57.000+04:00,2024-10-19T02:27:14.000+04:00,2024-10-19T04:17:44.000+04:00,2024-10-19T05:11:48.000+04:00,2024-10-19T06:56:09.000+04:00,2024-10-19T10:09:20.000+04:00,2024-10-19T13:16:55.000+04:00,2024-10-19T16:02:51.000+04:00,2024-10-19T18:12:05.000+04:00,2024-10-19T20:49:51.000+04:00,2024-10-19T23:22:39.000+04:00,2024-10-20T01:37:05.000+04:00
5848,Vito GIURLEO,FINISHER,M2 H,MALE,CH,2024-10-18T20:59:55.000+04:00,2024-10-18T21:44:48.000+04:00,2024-10-18T23:28:25.000+04:00,2024-10-19T01:21:02.000+04:00,2024-10-19T01:55:48.000+04:00,2024-10-19T03:57:32.000+04:00,2024-10-19T05:08:26.000+04:00,2024-10-19T07:09:35.000+04:00,2024-10-19T10:33:01.000+04:00,2024-10-19T13:40:22.000+04:00,2024-10-19T16:28:13.000+04:00,2024-10-19T18:32:37.000+04:00,2024-10-19T20:53:43.000+04:00,2024-10-19T23:42:34.000+04:00,2024-10-20T01:42:20.000+04:00
6058,Vincent SARQUET,FINISHER,M1 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:41:28.000+04:00,2024-10-18T23:18:53.000+04:00,2024-10-19T01:02:48.000+04:00,2024-10-19T01:37:42.000+04:00,2024-10-19T03:57:22.000+04:00,2024-10-19T05:33:26.000+04:00,2024-10-19T07:29:34.000+04:00,2024-10-19T10:16:51.000+04:00,2024-10-19T14:03:08.000+04:00,2024-10-19T16:44:48.000+04:00,2024-10-19T19:09:29.000+04:00,2024-10-19T21:15:28.000+04:00,2024-10-19T23:42:39.000+04:00,2024-10-20T01:47:49.000+04:00
5999,Arnaud DE LA HOGUE,FINISHER,M1 H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T21:59:40.000+04:00,2024-10-19T00:12:54.000+04:00,2024-10-19T02:04:44.000+04:00,2024-10-19T02:38:12.000+04:00,2024-10-19T04:43:45.000+04:00,2024-10-19T05:40:47.000+04:00,2024-10-19T07:26:37.000+04:00,2024-10-19T10:41:46.000+04:00,2024-10-19T13:57:59.000+04:00,2024-10-19T16:27:52.000+04:00,2024-10-19T18:47:00.000+04:00,2024-10-19T20:58:13.000+04:00,2024-10-20T00:05:47.000+04:00,2024-10-20T01:49:54.000+04:00
6065,Clémentine HOLAY,FINISHER,M0 F,FEMALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T21:56:37.000+04:00,2024-10-18T23:57:01.000+04:00,2024-10-19T01:43:05.000+04:00,2024-10-19T02:17:21.000+04:00,2024-10-19T04:10:43.000+04:00,2024-10-19T05:33:05.000+04:00,2024-10-19T07:21:03.000+04:00,2024-10-19T10:50:29.000+04:00,2024-10-19T13:50:18.000+04:00,2024-10-19T16:24:17.000+04:00,2024-10-19T18:57:08.000+04:00,2024-10-19T20:46:20.000+04:00,2024-10-20T00:06:09.000+04:00,2024-10-20T01:50:46.000+04:00
6099,Valentin ROQUES,FINISHER,SE H,MALE,RE,2024-10-18T21:10:01.000+04:00,2024-10-18T22:00:37.000+04:00,2024-10-19T00:11:51.000+04:00,2024-10-19T01:52:56.000+04:00,2024-10-19T02:27:15.000+04:00,2024-10-19T04:22:27.000+04:00,2024-10-19T05:23:57.000+04:00,2024-10-19T07:20:09.000+04:00,2024-10-19T10:45:49.000+04:00,2024-10-19T14:40:09.000+04:00,2024-10-19T16:46:54.000+04:00,2024-10-19T19:19:48.000+04:00,2024-10-19T21:23:47.000+04:00,2024-10-19T23:59:51.000+04:00,2024-10-20T01:52:57.000+04:00
5064,Jean-Fred DERAND,FINISHER,M2 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:44:26.000+04:00,2024-10-18T23:36:19.000+04:00,2024-10-19T01:29:59.000+04:00,2024-10-19T02:08:35.000+04:00,2024-10-19T03:59:40.000+04:00,2024-10-19T04:56:06.000+04:00,2024-10-19T06:45:31.000+04:00,2024-10-19T09:54:22.000+04:00,2024-10-19T13:16:28.000+04:00,2024-10-19T15:51:08.000+04:00,2024-10-19T17:53:33.000+04:00,2024-10-19T20:15:16.000+04:00,2024-10-19T23:36:37.000+04:00,2024-10-20T01:53:00.000+04:00
5421,Alain RAMBAUD,FINISHER,SE H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:53:03.000+04:00,2024-10-19T00:03:52.000+04:00,2024-10-19T02:03:27.000+04:00,2024-10-19T02:59:07.000+04:00,2024-10-19T05:02:13.000+04:00,2024-10-19T05:50:24.000+04:00,2024-10-19T07:43:25.000+04:00,2024-10-19T11:16:01.000+04:00,2024-10-19T15:03:58.000+04:00,2024-10-19T17:01:34.000+04:00,2024-10-19T19:20:09.000+04:00,2024-10-19T21:22:01.000+04:00,2024-10-19T23:56:13.000+04:00,2024-10-20T01:53:30.000+04:00
6036,Christophe FORMEL,FINISHER,M3 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:49:22.000+04:00,2024-10-18T23:41:17.000+04:00,2024-10-19T01:37:01.000+04:00,2024-10-19T02:17:08.000+04:00,2024-10-19T04:06:42.000+04:00,2024-10-19T05:38:06.000+04:00,2024-10-19T07:23:00.000+04:00,2024-10-19T10:29:33.000+04:00,2024-10-19T13:45:18.000+04:00,2024-10-19T16:47:19.000+04:00,2024-10-19T18:28:54.000+04:00,2024-10-19T21:01:48.000+04:00,2024-10-19T23:54:29.000+04:00,2024-10-20T01:54:19.000+04:00
5267,Serge POMMEPUY,FINISHER,M5 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:49:31.000+04:00,2024-10-18T23:41:33.000+04:00,2024-10-19T01:37:31.000+04:00,2024-10-19T02:20:25.000+04:00,2024-10-19T04:18:36.000+04:00,2024-10-19T05:38:02.000+04:00,2024-10-19T07:23:21.000+04:00,2024-10-19T10:40:17.000+04:00,2024-10-19T13:46:37.000+04:00,2024-10-19T16:47:22.000+04:00,2024-10-19T18:53:18.000+04:00,2024-10-19T21:01:54.000+04:00,2024-10-19T23:54:17.000+04:00,2024-10-20T01:54:21.000+04:00
6042,Soreya TURPIN,FINISHER,M2 F,FEMALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T21:59:43.000+04:00,2024-10-19T00:13:05.000+04:00,2024-10-19T02:08:11.000+04:00,2024-10-19T02:39:23.000+04:00,2024-10-19T04:43:37.000+04:00,2024-10-19T05:41:39.000+04:00,2024-10-19T07:52:09.000+04:00,2024-10-19T11:04:09.000+04:00,2024-10-19T14:18:26.000+04:00,2024-10-19T17:05:49.000+04:00,2024-10-19T19:21:15.000+04:00,2024-10-19T21:30:24.000+04:00,2024-10-20T00:21:28.000+04:00,2024-10-20T01:56:07.000+04:00
6068,Mathias SABIN,FINISHER,M1 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:51:40.000+04:00,2024-10-18T23:46:33.000+04:00,2024-10-19T01:33:12.000+04:00,2024-10-19T02:04:20.000+04:00,2024-10-19T03:59:45.000+04:00,2024-10-19T05:11:07.000+04:00,2024-10-19T06:56:14.000+04:00,2024-10-19T10:27:12.000+04:00,2024-10-19T14:19:45.000+04:00,2024-10-19T17:18:09.000+04:00,2024-10-19T19:31:09.000+04:00,2024-10-19T21:49:40.000+04:00,2024-10-20T00:19:57.000+04:00,2024-10-20T01:56:36.000+04:00
5806,Denis LOUPERE,FINISHER,M4 H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T21:53:48.000+04:00,2024-10-18T23:51:19.000+04:00,2024-10-19T01:36:47.000+04:00,2024-10-19T02:09:42.000+04:00,2024-10-19T03:57:46.000+04:00,2024-10-19T04:58:34.000+04:00,2024-10-19T06:47:46.000+04:00,2024-10-19T09:47:26.000+04:00,2024-10-19T12:28:11.000+04:00,2024-10-19T15:12:08.000+04:00,2024-10-19T17:50:35.000+04:00,2024-10-19T19:53:44.000+04:00,2024-10-19T23:39:25.000+04:00,2024-10-20T01:56:36.000+04:00
5737,Jean-Philippe AROUMOUGOM-COJONDEYEN,FINISHER,M1 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:39:11.000+04:00,2024-10-18T23:15:04.000+04:00,2024-10-19T00:46:52.000+04:00,2024-10-19T01:14:51.000+04:00,2024-10-19T02:49:50.000+04:00,2024-10-19T03:49:28.000+04:00,2024-10-19T05:52:12.000+04:00,2024-10-19T09:19:51.000+04:00,2024-10-19T12:16:03.000+04:00,2024-10-19T14:53:36.000+04:00,2024-10-19T19:11:44.000+04:00,2024-10-19T21:27:49.000+04:00,2024-10-20T00:18:15.000+04:00,2024-10-20T01:56:54.000+04:00
5225,Thomas DESTREZ,FINISHER,M0 H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T21:58:29.000+04:00,2024-10-19T00:09:08.000+04:00,2024-10-19T02:08:12.000+04:00,2024-10-19T02:48:42.000+04:00,2024-10-19T04:32:53.000+04:00,2024-10-19T05:43:30.000+04:00,2024-10-19T07:37:14.000+04:00,2024-10-19T10:38:14.000+04:00,2024-10-19T13:55:04.000+04:00,2024-10-19T16:35:27.000+04:00,2024-10-19T19:00:53.000+04:00,2024-10-19T21:17:59.000+04:00,2024-10-20T00:14:00.000+04:00,2024-10-20T01:57:14.000+04:00
6097,Sarah DIAWARA,FINISHER,M0 F,FEMALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T21:56:36.000+04:00,2024-10-18T23:57:02.000+04:00,2024-10-19T01:47:56.000+04:00,2024-10-19T02:17:10.000+04:00,2024-10-19T04:11:59.000+04:00,2024-10-19T05:11:24.000+04:00,2024-10-19T07:11:38.000+04:00,2024-10-19T10:08:14.000+04:00,2024-10-19T13:45:51.000+04:00,2024-10-19T16:40:40.000+04:00,2024-10-19T18:44:01.000+04:00,2024-10-19T21:01:30.000+04:00,2024-10-20T00:06:02.000+04:00,2024-10-20T01:58:28.000+04:00
5182,Ludovic BRUNIQUET,FINISHER,M0 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:46:50.000+04:00,2024-10-18T23:46:44.000+04:00,2024-10-19T01:45:41.000+04:00,2024-10-19T02:31:58.000+04:00,2024-10-19T04:43:52.000+04:00,2024-10-19T05:53:35.000+04:00,2024-10-19T07:55:47.000+04:00,2024-10-19T11:14:14.000+04:00,2024-10-19T14:33:17.000+04:00,2024-10-19T16:46:11.000+04:00,2024-10-19T19:10:22.000+04:00,2024-10-19T21:20:18.000+04:00,2024-10-20T00:20:11.000+04:00,2024-10-20T01:58:45.000+04:00
5026,Jérôme DUTEL,FINISHER,M2 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:43:23.000+04:00,2024-10-18T23:27:02.000+04:00,2024-10-19T01:09:12.000+04:00,2024-10-19T01:42:06.000+04:00,2024-10-19T03:32:19.000+04:00,2024-10-19T04:49:24.000+04:00,2024-10-19T06:52:23.000+04:00,2024-10-19T10:00:55.000+04:00,2024-10-19T13:02:42.000+04:00,2024-10-19T16:07:02.000+04:00,2024-10-19T18:27:35.000+04:00,2024-10-19T21:21:50.000+04:00,2024-10-20T00:20:22.000+04:00,2024-10-20T01:59:45.000+04:00
5933,Ludovic LEMARIE,FINISHER,M0 H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:00:18.000+04:00,2024-10-19T00:11:49.000+04:00,2024-10-19T02:03:25.000+04:00,2024-10-19T02:37:34.000+04:00,2024-10-19T04:37:35.000+04:00,2024-10-19T05:48:48.000+04:00,2024-10-19T07:41:30.000+04:00,2024-10-19T10:40:00.000+04:00,2024-10-19T14:30:38.000+04:00,2024-10-19T16:31:56.000+04:00,2024-10-19T18:53:29.000+04:00,2024-10-19T21:11:11.000+04:00,2024-10-20T00:17:43.000+04:00,2024-10-20T02:00:27.000+04:00
5702,Pierre COSSON,FINISHER,SE H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:44:59.000+04:00,2024-10-18T23:29:00.000+04:00,2024-10-19T01:06:58.000+04:00,2024-10-19T01:33:30.000+04:00,2024-10-19T03:27:36.000+04:00,2024-10-19T04:35:18.000+04:00,2024-10-19T06:41:03.000+04:00,2024-10-19T09:52:10.000+04:00,2024-10-19T13:32:20.000+04:00,2024-10-19T15:42:59.000+04:00,2024-10-19T17:59:43.000+04:00,2024-10-19T20:47:26.000+04:00,2024-10-19T23:57:05.000+04:00,2024-10-20T02:00:57.000+04:00
6177,Virginie PAYET,FINISHER,M1 F,FEMALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T21:59:03.000+04:00,2024-10-19T00:15:21.000+04:00,2024-10-19T02:27:04.000+04:00,2024-10-19T03:04:37.000+04:00,2024-10-19T05:06:31.000+04:00,2024-10-19T06:17:50.000+04:00,2024-10-19T08:27:22.000+04:00,2024-10-19T11:30:06.000+04:00,2024-10-19T15:06:10.000+04:00,2024-10-19T17:53:49.000+04:00,2024-10-19T19:50:31.000+04:00,2024-10-19T22:09:19.000+04:00,2024-10-20T00:38:17.000+04:00,2024-10-20T02:01:49.000+04:00
5086,Romain ALAUZET,FINISHER,SE H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T21:58:08.000+04:00,2024-10-19T00:12:24.000+04:00,2024-10-19T02:08:40.000+04:00,2024-10-19T02:43:29.000+04:00,2024-10-19T04:36:29.000+04:00,2024-10-19T05:43:52.000+04:00,2024-10-19T07:44:50.000+04:00,2024-10-19T10:35:30.000+04:00,2024-10-19T13:55:50.000+04:00,2024-10-19T16:56:04.000+04:00,2024-10-19T19:09:09.000+04:00,2024-10-19T21:24:23.000+04:00,2024-10-20T00:08:52.000+04:00,2024-10-20T02:03:00.000+04:00
5235,Winslow DIMECH,FINISHER,SE H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T21:58:23.000+04:00,2024-10-19T00:12:28.000+04:00,2024-10-19T02:10:52.000+04:00,2024-10-19T02:48:18.000+04:00,2024-10-19T04:48:36.000+04:00,2024-10-19T05:44:17.000+04:00,2024-10-19T07:45:01.000+04:00,2024-10-19T10:41:12.000+04:00,2024-10-19T13:56:09.000+04:00,2024-10-19T16:56:02.000+04:00,2024-10-19T19:09:22.000+04:00,2024-10-19T21:25:18.000+04:00,2024-10-20T00:09:02.000+04:00,2024-10-20T02:03:03.000+04:00
5582,Christophe REBULARD,FINISHER,M3 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:43:51.000+04:00,2024-10-18T23:36:57.000+04:00,2024-10-19T01:37:29.000+04:00,2024-10-19T02:10:17.000+04:00,2024-10-19T04:12:44.000+04:00,2024-10-19T05:19:38.000+04:00,2024-10-19T07:19:35.000+04:00,2024-10-19T10:48:59.000+04:00,2024-10-19T13:50:13.000+04:00,2024-10-19T16:57:57.000+04:00,2024-10-19T19:32:39.000+04:00,2024-10-19T21:38:09.000+04:00,2024-10-20T00:25:07.000+04:00,2024-10-20T02:04:13.000+04:00
5097,Bastien MONTEL,FINISHER,SE H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T21:59:36.000+04:00,2024-10-19T00:16:31.000+04:00,2024-10-19T02:10:34.000+04:00,2024-10-19T02:47:50.000+04:00,2024-10-19T04:44:55.000+04:00,2024-10-19T05:47:40.000+04:00,2024-10-19T07:37:07.000+04:00,2024-10-19T10:32:58.000+04:00,2024-10-19T14:09:28.000+04:00,2024-10-19T16:34:06.000+04:00,2024-10-19T18:49:06.000+04:00,2024-10-19T21:01:33.000+04:00,2024-10-20T00:08:39.000+04:00,2024-10-20T02:04:39.000+04:00
6074,Ludovic MOREL,FINISHER,M1 H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T21:59:12.000+04:00,2024-10-19T00:11:08.000+04:00,2024-10-19T02:04:47.000+04:00,2024-10-19T02:30:26.000+04:00,2024-10-19T04:34:59.000+04:00,2024-10-19T05:44:15.000+04:00,2024-10-19T07:59:50.000+04:00,2024-10-19T11:11:52.000+04:00,2024-10-19T15:33:48.000+04:00,2024-10-19T17:26:47.000+04:00,2024-10-19T19:28:49.000+04:00,2024-10-19T21:50:45.000+04:00,2024-10-20T00:28:18.000+04:00,2024-10-20T02:04:43.000+04:00
5820,Fabien CHAMBRY,FINISHER,M2 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:45:05.000+04:00,2024-10-18T23:34:37.000+04:00,2024-10-19T01:14:07.000+04:00,2024-10-19T01:39:26.000+04:00,2024-10-19T03:31:18.000+04:00,2024-10-19T04:26:13.000+04:00,2024-10-19T06:22:20.000+04:00,2024-10-19T10:47:54.000+04:00,2024-10-19T13:44:51.000+04:00,2024-10-19T17:00:58.000+04:00,2024-10-19T19:21:16.000+04:00,2024-10-19T22:00:39.000+04:00,2024-10-20T00:51:13.000+04:00,2024-10-20T02:05:39.000+04:00
5355,Jean-Yves DUPAQUIER,FINISHER,M5 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:45:16.000+04:00,2024-10-18T23:32:04.000+04:00,2024-10-19T01:09:39.000+04:00,2024-10-19T01:34:06.000+04:00,2024-10-19T03:27:59.000+04:00,2024-10-19T04:21:35.000+04:00,2024-10-19T06:40:06.000+04:00,2024-10-19T10:53:32.000+04:00,2024-10-19T14:11:32.000+04:00,2024-10-19T16:51:09.000+04:00,2024-10-19T19:02:38.000+04:00,2024-10-19T21:33:24.000+04:00,2024-10-20T00:28:48.000+04:00,2024-10-20T02:07:19.000+04:00
5618,Ophélie GENELOT,FINISHER,SE F,FEMALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T21:59:22.000+04:00,2024-10-19T00:11:12.000+04:00,2024-10-19T02:06:49.000+04:00,2024-10-19T02:44:18.000+04:00,2024-10-19T04:39:56.000+04:00,2024-10-19T06:01:07.000+04:00,2024-10-19T07:45:14.000+04:00,2024-10-19T11:03:40.000+04:00,2024-10-19T14:45:11.000+04:00,2024-10-19T16:46:32.000+04:00,2024-10-19T19:24:50.000+04:00,2024-10-19T21:21:06.000+04:00,2024-10-20T00:28:05.000+04:00,2024-10-20T02:15:38.000+04:00
5085,Jean François MIREL,FINISHER,M2 H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:03:25.000+04:00,2024-10-19T00:06:43.000+04:00,2024-10-19T02:04:08.000+04:00,2024-10-19T02:38:38.000+04:00,2024-10-19T04:51:32.000+04:00,2024-10-19T05:58:24.000+04:00,2024-10-19T08:09:15.000+04:00,2024-10-19T11:43:22.000+04:00,2024-10-19T15:19:59.000+04:00,2024-10-19T17:40:41.000+04:00,2024-10-19T19:40:19.000+04:00,2024-10-19T21:51:57.000+04:00,2024-10-20T01:16:11.000+04:00,2024-10-20T02:16:15.000+04:00
5595,Elsa KANCEL,FINISHER,SE F,FEMALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:03:53.000+04:00,2024-10-19T00:23:38.000+04:00,2024-10-19T02:27:37.000+04:00,2024-10-19T02:59:54.000+04:00,2024-10-19T05:00:18.000+04:00,2024-10-19T06:03:05.000+04:00,2024-10-19T08:08:23.000+04:00,2024-10-19T11:37:34.000+04:00,2024-10-19T14:57:24.000+04:00,2024-10-19T17:26:15.000+04:00,2024-10-19T20:14:43.000+04:00,2024-10-19T22:07:39.000+04:00,2024-10-20T01:01:48.000+04:00,2024-10-20T02:18:01.000+04:00
5749,Grégory MELCHIOR,FINISHER,M3 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:54:36.000+04:00,2024-10-19T00:10:57.000+04:00,2024-10-19T02:07:27.000+04:00,2024-10-19T02:35:20.000+04:00,2024-10-19T04:25:55.000+04:00,2024-10-19T05:30:43.000+04:00,2024-10-19T07:46:17.000+04:00,2024-10-19T11:10:31.000+04:00,2024-10-19T14:23:17.000+04:00,2024-10-19T17:18:56.000+04:00,2024-10-19T19:57:58.000+04:00,2024-10-19T22:06:07.000+04:00,2024-10-20T00:50:41.000+04:00,2024-10-20T02:18:56.000+04:00
5466,Jean Louis Johny ROBERT,FINISHER,M4 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:44:25.000+04:00,2024-10-18T23:21:08.000+04:00,2024-10-19T01:02:26.000+04:00,2024-10-19T01:40:31.000+04:00,2024-10-19T03:50:32.000+04:00,2024-10-19T05:03:42.000+04:00,2024-10-19T06:49:54.000+04:00,2024-10-19T10:10:43.000+04:00,2024-10-19T13:56:30.000+04:00,2024-10-19T16:37:06.000+04:00,2024-10-19T18:48:41.000+04:00,2024-10-19T21:50:15.000+04:00,2024-10-20T00:34:03.000+04:00,2024-10-20T02:20:00.000+04:00
5925,Didier GOUIFFES,FINISHER,M5 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:42:55.000+04:00,2024-10-18T23:20:43.000+04:00,2024-10-19T00:58:53.000+04:00,2024-10-19T01:30:05.000+04:00,2024-10-19T03:20:04.000+04:00,2024-10-19T04:18:24.000+04:00,2024-10-19T06:09:18.000+04:00,2024-10-19T09:19:07.000+04:00,2024-10-19T12:48:29.000+04:00,2024-10-19T16:17:43.000+04:00,2024-10-19T18:25:05.000+04:00,2024-10-19T21:40:05.000+04:00,2024-10-20T01:02:00.000+04:00,2024-10-20T02:24:17.000+04:00
5736,Antony BOYER,FINISHER,M6 H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T21:58:39.000+04:00,2024-10-19T00:11:27.000+04:00,2024-10-19T02:08:08.000+04:00,2024-10-19T02:43:47.000+04:00,2024-10-19T04:49:02.000+04:00,2024-10-19T06:03:02.000+04:00,2024-10-19T07:59:31.000+04:00,2024-10-19T11:18:38.000+04:00,2024-10-19T14:55:04.000+04:00,2024-10-19T17:31:50.000+04:00,2024-10-19T19:48:11.000+04:00,2024-10-19T22:09:13.000+04:00,2024-10-20T01:01:00.000+04:00,2024-10-20T02:28:24.000+04:00
5761,Benjamin PETIT,FINISHER,SE H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T21:55:44.000+04:00,2024-10-18T23:57:59.000+04:00,2024-10-19T01:37:53.000+04:00,2024-10-19T02:05:39.000+04:00,2024-10-19T03:56:25.000+04:00,2024-10-19T04:59:14.000+04:00,2024-10-19T07:04:01.000+04:00,2024-10-19T11:15:58.000+04:00,2024-10-19T14:13:32.000+04:00,2024-10-19T17:21:57.000+04:00,2024-10-19T19:44:29.000+04:00,2024-10-19T21:52:11.000+04:00,2024-10-20T00:31:54.000+04:00,2024-10-20T02:28:34.000+04:00
5671,Nicolas LE BIANIC,FINISHER,M3 H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T21:54:50.000+04:00,2024-10-18T23:57:43.000+04:00,2024-10-19T01:43:35.000+04:00,2024-10-19T02:14:02.000+04:00,2024-10-19T04:21:16.000+04:00,2024-10-19T05:20:07.000+04:00,2024-10-19T07:20:14.000+04:00,2024-10-19T10:23:35.000+04:00,2024-10-19T14:16:39.000+04:00,2024-10-19T16:48:25.000+04:00,2024-10-19T19:22:44.000+04:00,2024-10-19T21:52:54.000+04:00,2024-10-20T00:39:04.000+04:00,2024-10-20T02:28:37.000+04:00
5704,Henri CONJAN,FINISHER,M1 H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T21:55:50.000+04:00,2024-10-19T00:00:36.000+04:00,2024-10-19T02:00:05.000+04:00,2024-10-19T02:44:12.000+04:00,2024-10-19T04:47:05.000+04:00,2024-10-19T06:01:47.000+04:00,2024-10-19T07:57:41.000+04:00,2024-10-19T11:12:16.000+04:00,2024-10-19T14:52:02.000+04:00,2024-10-19T17:51:27.000+04:00,2024-10-19T19:55:38.000+04:00,2024-10-19T22:11:06.000+04:00,2024-10-20T00:55:56.000+04:00,2024-10-20T02:28:39.000+04:00
5254,Aziliz GICQUEL,FINISHER,SE F,FEMALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T21:58:51.000+04:00,2024-10-19T00:11:25.000+04:00,2024-10-19T02:03:45.000+04:00,2024-10-19T02:31:48.000+04:00,2024-10-19T04:26:52.000+04:00,2024-10-19T05:28:34.000+04:00,2024-10-19T07:44:09.000+04:00,2024-10-19T11:33:16.000+04:00,2024-10-19T14:40:12.000+04:00,2024-10-19T17:08:26.000+04:00,2024-10-19T19:27:42.000+04:00,2024-10-19T22:04:32.000+04:00,2024-10-20T00:57:27.000+04:00,2024-10-20T02:28:55.000+04:00
6157,Thomas COUE,FINISHER,SE H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:40:29.000+04:00,2024-10-18T23:10:13.000+04:00,2024-10-19T00:37:49.000+04:00,2024-10-19T01:06:17.000+04:00,2024-10-19T02:44:46.000+04:00,2024-10-19T03:59:48.000+04:00,2024-10-19T05:44:13.000+04:00,2024-10-19T08:27:56.000+04:00,2024-10-19T11:05:31.000+04:00,2024-10-19T13:41:51.000+04:00,2024-10-19T17:09:39.000+04:00,2024-10-19T19:37:08.000+04:00,2024-10-20T01:05:03.000+04:00,2024-10-20T02:29:49.000+04:00
